t,lat,lon,speed,course
68.0,55.9533,-3.184930541513378,3.0,90.0
69.0,55.9533,-3.184882406392141,3.0,90.0
70.0,55.9533,-3.1848342712709035,3.0,90.0
71.0,55.9533,-3.184786136149666,3.0,90.0
72.0,55.9533,-3.1847380010284287,3.0,90.0
73.0,55.9533,-3.184689865907191,3.0,90.0
74.0,55.9533,-3.184623011572139,4.166666666666667,90.0
75.0,55.9533,-3.1845374380232725,5.333333333333334,90.0
76.0,55.9533,-3.1844331452605914,6.5,90.0
77.0,55.9533,-3.1843101332840957,7.666666666666667,90.0
78.0,55.9533,-3.1841684020937855,8.833333333333334,90.0
79.0,55.95329061009133,-3.1840088306537626,10.0,96.0
80.0,55.953271933151804,-3.183851886475931,10.0,102.0
81.0,55.95324417380988,-3.183699289073546,10.0,108.0
82.0,55.9532076362027,-3.1835527103356807,10.0,114.0
83.0,55.95316272064395,-3.1834137562096614,10.0,120.0
84.0,55.95310991923789,-3.1832839491059697,10.0,126.0
85.0,55.95304981048776,-3.1831647112183985,10.0,132.0
86.0,55.95298305295763,-3.1830573489421963,10.0,138.0
87.0,55.95291037805695,-3.1829630385609273,10.0,144.0
88.0,55.95283258202714,-3.182882813358865,10.0,150.0
89.0,55.952750517217794,-3.182817552300111,10.0,156.0
90.0,55.95266508274813,-3.182767970398482,10.0,162.0
91.0,55.95257721465608,-3.182734610883668,10.0,168.0
92.0,55.952487875642845,-3.182717839249494,10.0,174.0
93.0,55.952398044525346,-3.182717839249494,10.0,180.0
94.0,55.952308213407846,-3.182717839249494,10.0,180.0
95.0,55.95222836352562,-3.182717839249494,8.88888888888889,180.0
96.0,55.95215849487868,-3.182717839249494,7.777777777777778,180.0
97.0,55.952098607467015,-3.182717839249494,6.666666666666666,180.0
98.0,55.95204870129062,-3.182717839249494,5.555555555555555,180.0
99.0,55.952008776349516,-3.182717839249494,4.444444444444445,180.0
100.0,55.95197883264368,-3.182717839249494,3.333333333333333,180.0
101.0,55.95195887017312,-3.182717839249494,2.2222222222222214,180.0
102.0,55.95194888893785,-3.182717839249494,1.1111111111111107,180.0
